run_id,timestamp,dataset,n_samples,n_features,imbalance_ratio,ir_group,method,method_family,base_classifier,ensemble_size,tuning_mode,fold,metric,value,fit_seconds,status,notes
conf_v1,2026-09-25 13:17:10,ilpd-numeric,583,10,2.4910179640718564,2-5,base,baseline,logistic_regression,10,library_defaults,1,balanced_accuracy,0.5611471861471862,0.0335948467254638,ok,
conf_v1,2026-09-25 13:17:10,ilpd-numeric,583,10,2.4910179640718564,2-5,base,baseline,logistic_regression,10,library_defaults,2,auprc,0.5396905868038697,0.0354022979736328,ok,
conf_v1,2026-09-25 13:17:10,ilpd-numeric,583,10,2.4910179640718564,2-5,base,baseline,logistic_regression,10,library_defaults,2,macro_f1,0.5801435406698564,0.0354022979736328,ok,
conf_v1,2026-09-25 13:17:10,ilpd-numeric,583,10,2.4910179640718564,2-5,base,baseline,logistic_regression,10,library_defaults,2,balanced_accuracy,0.5848688873139617,0.0354022979736328,ok,
conf_v1,2026-09-25 13:17:11,ilpd-numeric,583,10,2.4910179640718564,2-5,base,baseline,logistic_regression,10,library_defaults,3,auprc,0.4535252803958138,0.0256929397583007,ok,
conf_v1,2026-09-25 13:17:11,ilpd-numeric,583,10,2.4910179640718564,2-5,base,baseline,logistic_regression,10,library_defaults,3,macro_f1,0.5243406650682789,0.0256929397583007,ok,
conf_v1,2026-09-25 13:17:11,ilpd-numeric,583,10,2.4910179640718564,2-5,base,baseline,logistic_regression,10,library_defaults,3,balanced_accuracy,0.5306520198440822,0.0256929397583007,ok,
conf_v1,2026-09-25 13:17:11,ilpd-numeric,583,10,2.4910179640718564,2-5,base,baseline,logistic_regression,10,library_defaults,4,auprc,0.4305885160593877,0.0234210491180419,ok,
conf_v1,2026-09-25 13:17:11,ilpd-numeric,583,10,2.4910179640718564,2-5,base,baseline,logistic_regression,10,library_defaults,4,macro_f1,0.5953488372093023,0.0234210491180419,ok,
conf_v1,2026-09-25 13:17:11,ilpd-numeric,583,10,2.4910179640718564,2-5,base,baseline,logistic_regression,10,library_defaults,4,balanced_accuracy,0.5914567360350493,0.0234210491180419,ok,
conf_v1,2026-09-25 13:17:11,ilpd-numeric,583,10,2.4910179640718564,2-5,base,baseline,logistic_regression,10,library_defaults,5,auprc,0.6064352885227298,0.0254557132720947,ok,
conf_v1,2026-09-25 13:17:11,ilpd-numeric,583,10,2.4910179640718564,2-5,base,baseline,logistic_regression,10,library_defaults,5,macro_f1,0.6002376708259062,0.0254557132720947,ok,
conf_v1,2026-09-25 13:17:11,ilpd-numeric,583,10,2.4910179640718564,2-5,base,baseline,logistic_regression,10,library_defaults,5,balanced_accuracy,0.5971157356699526,0.0254557132720947,ok,
conf_v1,2026-09-25 13:17:11,ilpd-numeric,583,10,2.4910179640718564,2-5,rus,resampling,decision_tree,10,library_defaults,1,auprc,0.3384615384615384,0.0276703834533691,ok,
conf_v1,2026-09-25 13:17:11,ilpd-numeric,583,10,2.4910179640718564,2-5,rus,resampling,decision_tree,10,library_defaults,1,macro_f1,0.5628002745367193,0.0276703834533691,ok,
conf_v1,2026-09-25 13:17:11,ilpd-numeric,583,10,2.4910179640718564,2-5,rus,resampling,decision_tree,10,library_defaults,1,balanced_accuracy,0.6071428571428572,0.0276703834533691,ok,
conf_v1,2026-09-25 13:17:11,ilpd-numeric,583,10,2.4910179640718564,2-5,rus,resampling,decision_tree,10,library_defaults,2,auprc,0.3718532284708755,0.0165374279022216,ok,
conf_v1,2026-09-25 13:17:11,ilpd-numeric,583,10,2.4910179640718564,2-5,rus,resampling,decision_tree,10,library_defaults,2,macro_f1,0.6027777777777777,0.0165374279022216,ok,
conf_v1,2026-09-25 13:17:11,ilpd-numeric,583,10,2.4910179640718564,2-5,rus,resampling,decision_tree,10,library_defaults,2,balanced_accuracy,0.6394401133947556,0.0165374279022216,ok,
conf_v1,2026-09-25 13:17:11,ilpd-numeric,583,10,2.4910179640718564,2-5,rus,resampling,decision_tree,10,library_defaults,3,auprc,0.3993464052287582,0.0161521434783935,ok,
conf_v1,2026-09-25 13:17:11,ilpd-numeric,583,10,2.4910179640718564,2-5,rus,resampling,decision_tree,10,library_defaults,3,macro_f1,0.6464679461004491,0.0161521434783935,ok,
conf_v1,2026-09-25 13:17:11,ilpd-numeric,583,10,2.4910179640718564,2-5,rus,resampling,decision_tree,10,library_defaults,3,balanced_accuracy,0.6642452161587526,0.0161521434783935,ok,
conf_v1,2026-09-25 13:17:11,ilpd-numeric,583,10,2.4910179640718564,2-5,rus,resampling,decision_tree,10,library_defaults,4,auprc,0.3276318190111293,0.0169646739959716,ok,
conf_v1,2026-09-25 13:17:11,ilpd-numeric,583,10,2.4910179640718564,2-5,rus,resampling,decision_tree,10,library_defaults,4,macro_f1,0.5379901960784313,0.0169646739959716,ok,
conf_v1,2026-09-25 13:17:11,ilpd-numeric,583,10,2.4910179640718564,2-5,rus,resampling,decision_tree,10,library_defaults,4,balanced_accuracy,0.5863453815261044,0.0169646739959716,ok,
conf_v1,2026-09-25 13:17:11,ilpd-numeric,583,10,2.4910179640718564,2-5,rus,resampling,decision_tree,10,library_defaults,5,auprc,0.3509230233368164,0.0204172134399414,ok,
conf_v1,2026-09-25 13:17:11,ilpd-numeric,583,10,2.4910179640718564,2-5,rus,resampling,decision_tree,10,library_defaults,5,macro_f1,0.5862068965517242,0.0204172134399414,ok,
conf_v1,2026-09-25 13:17:11,ilpd-numeric,583,10,2.4910179640718564,2-5,rus,resampling,decision_tree,10,library_defaults,5,balanced_accuracy,0.6193866374589266,0.0204172134399414,ok,
conf_v1,2026-09-25 13:17:11,ilpd-numeric,583,10,2.4910179640718564,2-5,rus,resampling,logistic_regression,10,library_defaults,1,auprc,0.5263942413060854,0.0266849994659423,ok,
conf_v1,2026-09-25 13:17:11,ilpd-numeric,583,10,2.4910179640718564,2-5,rus,resampling,logistic_regression,10,library_defaults,1,macro_f1,0.6760942760942761,0.0266849994659423,ok,
conf_v1,2026-09-25 13:17:11,ilpd-numeric,583,10,2.4910179640718564,2-5,rus,resampling,logistic_regression,10,library_defaults,1,balanced_accuracy,0.7613636363636365,0.0266849994659423,ok,
conf_v1,2026-09-25 13:17:11,ilpd-numeric,583,10,2.4910179640718564,2-5,rus,resampling,logistic_regression,10,library_defaults,2,auprc,0.5653936399301251,0.0318994522094726,ok,
conf_v1,2026-09-25 13:17:11,ilpd-numeric,583,10,2.4910179640718564,2-5,rus,resampling,logistic_regression,10,library_defaults,2,macro_f1,0.6158208955223881,0.0318994522094726,ok,
conf_v1,2026-09-25 13:17:11,ilpd-numeric,583,10,2.4910179640718564,2-5,rus,resampling,logistic_regression,10,library_defaults,2,balanced_accuracy,0.6828490432317504,0.0318994522094726,ok,
conf_v1,2026-09-25 13:17:11,ilpd-numeric,583,10,2.4910179640718564,2-5,rus,resampling,logistic_regression,10,library_defaults,3,auprc,0.4568201949427646,0.0286929607391357,ok,
conf_v1,2026-09-25 13:17:11,ilpd-numeric,583,10,2.4910179640718564,2-5,rus,resampling,logistic_regression,10,library_defaults,3,macro_f1,0.606060606060606,0.0286929607391357,ok,
conf_v1,2026-09-25 13:17:11,ilpd-numeric,583,10,2.4910179640718564,2-5,rus,resampling,logistic_regression,10,library_defaults,3,balanced_accuracy,0.6681431608788093,0.0286929607391357,ok,
conf_v1,2026-09-25 13:17:11,ilpd-numeric,583,10,2.4910179640718564,2-5,rus,resampling,logistic_regression,10,library_defaults,4,auprc,0.4406715820523222,0.0252752304077148,ok,
conf_v1,2026-09-25 13:17:11,ilpd-numeric,583,10,2.4910179640718564,2-5,rus,resampling,logistic_regression,10,library_defaults,4,macro_f1,0.5975867269984918,0.0252752304077148,ok,
conf_v1,2026-09-25 13:17:11,ilpd-numeric,583,10,2.4910179640718564,2-5,rus,resampling,logistic_regression,10,library_defaults,4,balanced_accuracy,0.6772544724351953,0.0252752304077148,ok,
conf_v1,2026-09-25 13:17:11,ilpd-numeric,583,10,2.4910179640718564,2-5,rus,resampling,logistic_regression,10,library_defaults,5,auprc,0.6089788752719191,0.0256552696228027,ok,
conf_v1,2026-09-25 13:17:11,ilpd-numeric,583,10,2.4910179640718564,2-5,rus,resampling,logistic_regression,10,library_defaults,5,macro_f1,0.6244218316373729,0.0256552696228027,ok,
conf_v1,2026-09-25 13:17:11,ilpd-numeric,583,10,2.4910179640718564,2-5,rus,resampling,logistic_regression,10,library_defaults,5,balanced_accuracy,0.683096020445418,0.0256552696228027,ok,
conf_v1,2026-09-25 13:17:11,ilpd-numeric,583,10,2.4910179640718564,2-5,enn,resampling,decision_tree,10,library_defaults,1,auprc,0.3859927950837042,0.0284578800201416,ok,
conf_v1,2026-09-25 13:17:11,ilpd-numeric,583,10,2.4910179640718564,2-5,enn,resampling,decision_tree,10,library_defaults,1,macro_f1,0.606060606060606,0.0284578800201416,ok,
conf_v1,2026-09-25 13:17:11,ilpd-numeric,583,10,2.4910179640718564,2-5,enn,resampling,decision_tree,10,library_defaults,1,balanced_accuracy,0.676948051948052,0.0284578800201416,ok,
conf_v1,2026-09-25 13:17:11,ilpd-numeric,583,10,2.4910179640718564,2-5,enn,resampling,decision_tree,10,library_defaults,2,auprc,0.3839689722042663,0.0195028781890869,ok,
conf_v1,2026-09-25 13:17:11,ilpd-numeric,583,10,2.4910179640718564,2-5,enn,resampling,decision_tree,10,library_defaults,2,macro_f1,0.6038076604710663,0.0195028781890869,ok,
conf_v1,2026-09-25 13:17:11,ilpd-numeric,583,10,2.4910179640718564,2-5,enn,resampling,decision_tree,10,library_defaults,2,balanced_accuracy,0.6594613749114103,0.0195028781890869,ok,
conf_v1,2026-09-25 13:17:11,ilpd-numeric,583,10,2.4910179640718564,2-5,enn,resampling,decision_tree,10,library_defaults,3,auprc,0.3890591803305276,0.0189998149871826,ok,
conf_v1,2026-09-25 13:17:11,ilpd-numeric,583,10,2.4910179640718564,2-5,enn,resampling,decision_tree,10,library_defaults,3,macro_f1,0.6114130434782609,0.0189998149871826,ok,
conf_v1,2026-09-25 13:17:11,ilpd-numeric,583,10,2.4910179640718564,2-5,enn,resampling,decision_tree,10,library_defaults,3,balanced_accuracy,0.6654854712969525,0.0189998149871826,ok,
conf_v1,2026-09-25 13:17:12,ilpd-numeric,583,10,2.4910179640718564,2-5,enn,resampling,decision_tree,10,library_defaults,4,auprc,0.3641517693241831,0.0185456275939941,ok,
conf_v1,2026-09-25 13:17:12,ilpd-numeric,583,10,2.4910179640718564,2-5,enn,resampling,decision_tree,10,library_defaults,4,macro_f1,0.5576822429906542,0.0185456275939941,ok,
conf_v1,2026-09-25 13:17:12,ilpd-numeric,583,10,2.4910179640718564,2-5,enn,resampling,decision_tree,10,library_defaults,4,balanced_accuracy,0.6471339905074844,0.0185456275939941,ok,
conf_v1,2026-09-25 13:17:12,ilpd-numeric,583,10,2.4910179640718564,2-5,enn,resampling,decision_tree,10,library_defaults,5,auprc,0.4554837609024801,0.0194320678710937,ok,
conf_v1,2026-09-25 13:17:12,ilpd-numeric,583,10,2.4910179640718564,2-5,enn,resampling,decision_tree,10,library_defaults,5,macro_f1,0.6982113821138212,0.0194320678710937,ok,
conf_v1,2026-09-25 13:17:12,ilpd-numeric,583,10,2.4910179640718564,2-5,enn,resampling,decision_tree,10,library_defaults,5,balanced_accuracy,0.7342095655348667,0.0194320678710937,ok,
conf_v1,2026-09-25 13:17:12,ilpd-numeric,583,10,2.4910179640718564,2-5,enn,resampling,logistic_regression,10,library_defaults,1,auprc,0.5067885952697364,0.0282695293426513,ok,
conf_v1,2026-09-25 13:17:12,ilpd-numeric,583,10,2.4910179640718564,2-5,enn,resampling,logistic_regression,10,library_defaults,1,macro_f1,0.6125542718375157,0.0282695293426513,ok,
conf_v1,2026-09-25 13:17:12,ilpd-numeric,583,10,2.4910179640718564,2-5,enn,resampling,logistic_regression,10,library_defaults,1,balanced_accuracy,0.7137445887445888,0.0282695293426513,ok,
conf_v1,2026-09-25 13:17:12,ilpd-numeric,583,10,2.4910179640718564,2-5,enn,resampling,logistic_regression,10,library_defaults,2,auprc,0.5860948029659655,0.0339882373809814,ok,
conf_v1,2026-09-25 13:17:12,ilpd-numeric,583,10,2.4910179640718564,2-5,enn,resampling,logistic_regression,10,library_defaults,2,macro_f1,0.6388888888888888,0.0339882373809814,ok,
conf_v1,2026-09-25 13:17:12,ilpd-numeric,583,10,2.4910179640718564,2-5,enn,resampling,logistic_regression,10,library_defaults,2,balanced_accuracy,0.7383061658398299,0.0339882373809814,ok,
conf_v1,2026-09-25 13:17:12,ilpd-numeric,583,10,2.4910179640718564,2-5,enn,resampling,logistic_regression,10,library_defaults,3,auprc,0.4275653691216014,0.0312790870666503,ok,
conf_v1,2026-09-25 13:17:12,ilpd-numeric,583,10,2.4910179640718564,2-5,enn,resampling,logistic_regression,10,library_defaults,3,macro_f1,0.5751130215667384,0.0312790870666503,ok,
conf_v1,2026-09-25 13:17:12,ilpd-numeric,583,10,2.4910179640718564,2-5,enn,resampling,logistic_regression,10,library_defaults,3,balanced_accuracy,0.6440467753366407,0.0312790870666503,ok,
conf_v1,2026-09-25 13:17:12,ilpd-numeric,583,10,2.4910179640718564,2-5,enn,resampling,logistic_regression,10,library_defaults,4,auprc,0.404790187764297,0.0318939685821533,ok,
conf_v1,2026-09-25 13:17:12,ilpd-numeric,583,10,2.4910179640718564,2-5,enn,resampling,logistic_regression,10,library_defaults,4,macro_f1,0.5850968703427719,0.0318939685821533,ok,
conf_v1,2026-09-25 13:17:12,ilpd-numeric,583,10,2.4910179640718564,2-5,enn,resampling,logistic_regression,10,library_defaults,4,balanced_accuracy,0.69258853596203,0.0318939685821533,ok,
conf_v1,2026-09-25 13:17:12,ilpd-numeric,583,10,2.4910179640718564,2-5,enn,resampling,logistic_regression,10,library_defaults,5,auprc,0.549686619607179,0.0322144031524658,ok,
conf_v1,2026-09-25 13:17:12,ilpd-numeric,583,10,2.4910179640718564,2-5,enn,resampling,logistic_regression,10,library_defaults,5,macro_f1,0.6623774509803921,0.0322144031524658,ok,
conf_v1,2026-09-25 13:17:12,ilpd-numeric,583,10,2.4910179640718564,2-5,enn,resampling,logistic_regression,10,library_defaults,5,balanced_accuracy,0.7345746622855056,0.0322144031524658,ok,
conf_v1,2026-09-25 13:17:12,ilpd-numeric,583,10,2.4910179640718564,2-5,tomek,resampling,decision_tree,10,library_defaults,1,auprc,0.3201432713627835,0.0287020206451416,ok,
conf_v1,2026-09-25 13:17:12,ilpd-numeric,583,10,2.4910179640718564,2-5,tomek,resampling,decision_tree,10,library_defaults,1,macro_f1,0.5652027027027027,0.0287020206451416,ok,
conf_v1,2026-09-25 13:17:12,ilpd-numeric,583,10,2.4910179640718564,2-5,tomek,resampling,decision_tree,10,library_defaults,1,balanced_accuracy,0.5725108225108225,0.0287020206451416,ok,
conf_v1,2026-09-25 13:17:12,ilpd-numeric,583,10,2.4910179640718564,2-5,tomek,resampling,decision_tree,10,library_defaults,2,auprc,0.3456282279811692,0.0202400684356689,ok,
conf_v1,2026-09-25 13:17:12,ilpd-numeric,583,10,2.4910179640718564,2-5,tomek,resampling,decision_tree,10,library_defaults,2,macro_f1,0.5921887568147288,0.0202400684356689,ok,
conf_v1,2026-09-25 13:17:12,ilpd-numeric,583,10,2.4910179640718564,2-5,tomek,resampling,decision_tree,10,library_defaults,2,balanced_accuracy,0.5914245216158753,0.0202400684356689,ok,
conf_v1,2026-09-25 13:17:12,ilpd-numeric,583,10,2.4910179640718564,2-5,tomek,resampling,decision_tree,10,library_defaults,3,auprc,0.3405580693815988,0.0200440883636474,ok,
conf_v1,2026-09-25 13:17:12,ilpd-numeric,583,10,2.4910179640718564,2-5,tomek,resampling,decision_tree,10,library_defaults,3,macro_f1,0.5728571428571428,0.0200440883636474,ok,
conf_v1,2026-09-25 13:17:12,ilpd-numeric,583,10,2.4910179640718564,2-5,tomek,resampling,decision_tree,10,library_defaults,3,balanced_accuracy,0.5926647767540751,0.0200440883636474,ok,
conf_v1,2026-09-25 13:17:12,ilpd-numeric,583,10,2.4910179640718564,2-5,tomek,resampling,decision_tree,10,library_defaults,4,auprc,0.3877809644500767,0.0200452804565429,ok,
conf_v1,2026-09-25 13:17:12,ilpd-numeric,583,10,2.4910179640718564,2-5,tomek,resampling,decision_tree,10,library_defaults,4,macro_f1,0.6375,0.0200452804565429,ok,
conf_v1,2026-09-25 13:17:12,ilpd-numeric,583,10,2.4910179640718564,2-5,tomek,resampling,decision_tree,10,library_defaults,4,balanced_accuracy,0.6615553121577218,0.0200452804565429,ok,
conf_v1,2026-09-25 13:17:12,ilpd-numeric,583,10,2.4910179640718564,2-5,tomek,resampling,decision_tree,10,library_defaults,5,auprc,0.3837706567591625,0.0236787796020507,ok,
conf_v1,2026-09-25 13:17:12,ilpd-numeric,583,10,2.4910179640718564,2-5,tomek,resampling,decision_tree,10,library_defaults,5,macro_f1,0.6403100775193798,0.0236787796020507,ok,
conf_v1,2026-09-25 13:17:12,ilpd-numeric,583,10,2.4910179640718564,2-5,tomek,resampling,decision_tree,10,library_defaults,5,balanced_accuracy,0.633807959109164,0.0236787796020507,ok,
conf_v1,2026-09-25 13:17:12,ilpd-numeric,583,10,2.4910179640718564,2-5,tomek,resampling,logistic_regression,10,library_defaults,1,auprc,0.5568891202591015,0.0285353660583496,ok,
conf_v1,2026-09-25 13:17:12,ilpd-numeric,583,10,2.4910179640718564,2-5,tomek,resampling,logistic_regression,10,library_defaults,1,macro_f1,0.6515168229453944,0.0285353660583496,ok,
conf_v1,2026-09-25 13:17:12,ilpd-numeric,583,10,2.4910179640718564,2-5,tomek,resampling,logistic_regression,10,library_defaults,1,balanced_accuracy,0.6369047619047619,0.0285353660583496,ok,
conf_v1,2026-09-25 13:17:12,ilpd-numeric,583,10,2.4910179640718564,2-5,tomek,resampling,logistic_regression,10,library_defaults,2,auprc,0.529545377415882,0.0327682495117187,ok,
conf_v1,2026-09-25 13:17:12,ilpd-numeric,583,10,2.4910179640718564,2-5,tomek,resampling,logistic_regression,10,library_defaults,2,macro_f1,0.6315896394108684,0.0327682495117187,ok,
conf_v1,2026-09-25 13:17:12,ilpd-numeric,583,10,2.4910179640718564,2-5,tomek,resampling,logistic_regression,10,library_defaults,2,balanced_accuracy,0.6222537207654146,0.0327682495117187,ok,
conf_v1,2026-09-25 13:17:12,ilpd-numeric,583,10,2.4910179640718564,2-5,tomek,resampling,logistic_regression,10,library_defaults,3,auprc,0.4476257703318245,0.0327074527740478,ok,
conf_v1,2026-09-25 13:17:12,ilpd-numeric,583,10,2.4910179640718564,2-5,tomek,resampling,logistic_regression,10,library_defaults,3,macro_f1,0.591360294117647,0.0327074527740478,ok,
conf_v1,2026-09-25 13:17:12,ilpd-numeric,583,10,2.4910179640718564,2-5,tomek,resampling,logistic_regression,10,library_defaults,3,balanced_accuracy,0.5887668320340185,0.0327074527740478,ok,
conf_v1,2026-09-25 13:17:13,ilpd-numeric,583,10,2.4910179640718564,2-5,tomek,resampling,logistic_regression,10,library_defaults,4,auprc,0.4296247116133003,0.0363435745239257,ok,
conf_v1,2026-09-25 13:17:13,ilpd-numeric,583,10,2.4910179640718564,2-5,tomek,resampling,logistic_regression,10,library_defaults,4,macro_f1,0.5771316795589936,0.0363435745239257,ok,
conf_v1,2026-09-25 13:17:13,ilpd-numeric,583,10,2.4910179640718564,2-5,tomek,resampling,logistic_regression,10,library_defaults,4,balanced_accuracy,0.5795910916392845,0.0363435745239257,ok,
conf_v1,2026-09-25 13:17:13,ilpd-numeric,583,10,2.4910179640718564,2-5,tomek,resampling,logistic_regression,10,library_defaults,5,auprc,0.624865816106195,0.0340659618377685,ok,
conf_v1,2026-09-25 13:17:13,ilpd-numeric,583,10,2.4910179640718564,2-5,tomek,resampling,logistic_regression,10,library_defaults,5,macro_f1,0.6104430722565269,0.0340659618377685,ok,
conf_v1,2026-09-25 13:17:13,ilpd-numeric,583,10,2.4910179640718564,2-5,tomek,resampling,logistic_regression,10,library_defaults,5,balanced_accuracy,0.6033223804308142,0.0340659618377685,ok,
conf_v1,2026-09-25 13:17:13,ilpd-numeric,583,10,2.4910179640718564,2-5,smote,resampling,decision_tree,10,library_defaults,1,auprc,0.3370812194341606,0.0316801071166992,ok,
conf_v1,2026-09-25 13:17:13,ilpd-numeric,583,10,2.4910179640718564,2-5,smote,resampling,decision_tree,10,library_defaults,1,macro_f1,0.5921887568147288,0.0316801071166992,ok,
conf_v1,2026-09-25 13:17:13,ilpd-numeric,583,10,2.4910179640718564,2-5,smote,resampling,decision_tree,10,library_defaults,1,balanced_accuracy,0.5930735930735931,0.0316801071166992,ok,
conf_v1,2026-09-25 13:17:13,ilpd-numeric,583,10,2.4910179640718564,2-5,smote,resampling,decision_tree,10,library_defaults,2,auprc,0.394303806068512,0.0250577926635742,ok,
conf_v1,2026-09-25 13:17:13,ilpd-numeric,583,10,2.4910179640718564,2-5,smote,resampling,decision_tree,10,library_defaults,2,macro_f1,0.6461591635703794,0.0250577926635742,ok,
conf_v1,2026-09-25 13:17:13,ilpd-numeric,583,10,2.4910179640718564,2-5,smote,resampling,decision_tree,10,library_defaults,2,balanced_accuracy,0.65024805102764,0.0250577926635742,ok,
conf_v1,2026-09-25 13:17:13,ilpd-numeric,583,10,2.4910179640718564,2-5,smote,resampling,decision_tree,10,library_defaults,3,auprc,0.4231397687280041,0.0218098163604736,ok,
conf_v1,2026-09-25 13:17:13,ilpd-numeric,583,10,2.4910179640718564,2-5,smote,resampling,decision_tree,10,library_defaults,3,macro_f1,0.6738675958188154,0.0218098163604736,ok,
conf_v1,2026-09-25 13:17:13,ilpd-numeric,583,10,2.4910179640718564,2-5,smote,resampling,decision_tree,10,library_defaults,3,balanced_accuracy,0.6770021261516654,0.0218098163604736,ok,
conf_v1,2026-09-25 13:17:13,ilpd-numeric,583,10,2.4910179640718564,2-5,smote,resampling,decision_tree,10,library_defaults,4,auprc,0.3557071731513922,0.0233821868896484,ok,
conf_v1,2026-09-25 13:17:13,ilpd-numeric,583,10,2.4910179640718564,2-5,smote,resampling,decision_tree,10,library_defaults,4,macro_f1,0.6117593848937133,0.0233821868896484,ok,
conf_v1,2026-09-25 13:17:13,ilpd-numeric,583,10,2.4910179640718564,2-5,smote,resampling,decision_tree,10,library_defaults,4,balanced_accuracy,0.6128148959474261,0.0233821868896484,ok,
conf_v1,2026-09-25 13:17:13,ilpd-numeric,583,10,2.4910179640718564,2-5,smote,resampling,decision_tree,10,library_defaults,5,auprc,0.3445663531870429,0.0212571620941162,ok,
conf_v1,2026-09-25 13:17:13,ilpd-numeric,583,10,2.4910179640718564,2-5,smote,resampling,decision_tree,10,library_defaults,5,macro_f1,0.5977594025073353,0.0212571620941162,ok,
conf_v1,2026-09-25 13:17:13,ilpd-numeric,583,10,2.4910179640718564,2-5,smote,resampling,decision_tree,10,library_defaults,5,balanced_accuracy,0.6007667031763417,0.0212571620941162,ok,
conf_v1,2026-09-25 13:17:13,ilpd-numeric,583,10,2.4910179640718564,2-5,smote,resampling,logistic_regression,10,library_defaults,1,auprc,0.5552526370007802,0.0262246131896972,ok,
conf_v1,2026-09-25 13:17:13,ilpd-numeric,583,10,2.4910179640718564,2-5,smote,resampling,logistic_regression,10,library_defaults,1,macro_f1,0.6853146853146853,0.0262246131896972,ok,
conf_v1,2026-09-25 13:17:13,ilpd-numeric,583,10,2.4910179640718564,2-5,smote,resampling,logistic_regression,10,library_defaults,1,balanced_accuracy,0.7456709956709957,0.0262246131896972,ok,
conf_v1,2026-09-25 13:17:13,ilpd-numeric,583,10,2.4910179640718564,2-5,smote,resampling,logistic_regression,10,library_defaults,2,auprc,0.5532243319864194,0.0304081439971923,ok,
conf_v1,2026-09-25 13:17:13,ilpd-numeric,583,10,2.4910179640718564,2-5,smote,resampling,logistic_regression,10,library_defaults,2,macro_f1,0.6467391304347827,0.0304081439971923,ok,
conf_v1,2026-09-25 13:17:13,ilpd-numeric,583,10,2.4910179640718564,2-5,smote,resampling,logistic_regression,10,library_defaults,2,balanced_accuracy,0.7069454287739192,0.0304081439971923,ok,
conf_v1,2026-09-25 13:17:13,ilpd-numeric,583,10,2.4910179640718564,2-5,smote,resampling,logistic_regression,10,library_defaults,3,auprc,0.4603135231602277,0.0302374362945556,ok,
conf_v1,2026-09-25 13:17:13,ilpd-numeric,583,10,2.4910179640718564,2-5,smote,resampling,logistic_regression,10,library_defaults,3,macro_f1,0.5961884753901561,0.0302374362945556,ok,
conf_v1,2026-09-25 13:17:13,ilpd-numeric,583,10,2.4910179640718564,2-5,smote,resampling,logistic_regression,10,library_defaults,3,balanced_accuracy,0.6534372785258682,0.0302374362945556,ok,
conf_v1,2026-09-25 13:17:13,ilpd-numeric,583,10,2.4910179640718564,2-5,smote,resampling,logistic_regression,10,library_defaults,4,auprc,0.4459299907242825,0.0296034812927246,ok,
conf_v1,2026-09-25 13:17:13,ilpd-numeric,583,10,2.4910179640718564,2-5,smote,resampling,logistic_regression,10,library_defaults,4,macro_f1,0.5859345333029544,0.0296034812927246,ok,
conf_v1,2026-09-25 13:17:13,ilpd-numeric,583,10,2.4910179640718564,2-5,smote,resampling,logistic_regression,10,library_defaults,4,balanced_accuracy,0.6529755385177072,0.0296034812927246,ok,
conf_v1,2026-09-25 13:17:13,ilpd-numeric,583,10,2.4910179640718564,2-5,smote,resampling,logistic_regression,10,library_defaults,5,auprc,0.6116169927644411,0.0293335914611816,ok,
conf_v1,2026-09-25 13:17:13,ilpd-numeric,583,10,2.4910179640718564,2-5,smote,resampling,logistic_regression,10,library_defaults,5,macro_f1,0.675776397515528,0.0293335914611816,ok,
conf_v1,2026-09-25 13:17:13,ilpd-numeric,583,10,2.4910179640718564,2-5,smote,resampling,logistic_regression,10,library_defaults,5,balanced_accuracy,0.737495436290617,0.0293335914611816,ok,
conf_v1,2026-09-25 13:17:13,ilpd-numeric,583,10,2.4910179640718564,2-5,spe,ensemble,decision_tree,10,library_defaults,1,auprc,0.4696680311437033,0.099586009979248,ok,
conf_v1,2026-09-25 13:17:13,ilpd-numeric,583,10,2.4910179640718564,2-5,spe,ensemble,decision_tree,10,library_defaults,1,macro_f1,0.6412337662337663,0.099586009979248,ok,
conf_v1,2026-09-25 13:17:13,ilpd-numeric,583,10,2.4910179640718564,2-5,spe,ensemble,decision_tree,10,library_defaults,1,balanced_accuracy,0.6412337662337663,0.099586009979248,ok,
conf_v1,2026-09-25 13:17:13,ilpd-numeric,583,10,2.4910179640718564,2-5,spe,ensemble,decision_tree,10,library_defaults,2,auprc,0.5118157996954663,0.0715911388397216,ok,
conf_v1,2026-09-25 13:17:13,ilpd-numeric,583,10,2.4910179640718564,2-5,spe,ensemble,decision_tree,10,library_defaults,2,macro_f1,0.6057202108355656,0.0715911388397216,ok,
conf_v1,2026-09-25 13:17:13,ilpd-numeric,583,10,2.4910179640718564,2-5,spe,ensemble,decision_tree,10,library_defaults,2,balanced_accuracy,0.6087880935506733,0.0715911388397216,ok,
conf_v1,2026-09-25 13:17:14,ilpd-numeric,583,10,2.4910179640718564,2-5,spe,ensemble,decision_tree,10,library_defaults,3,auprc,0.4361248782478765,0.0738584995269775,ok,
conf_v1,2026-09-25 13:17:14,ilpd-numeric,583,10,2.4910179640718564,2-5,spe,ensemble,decision_tree,10,library_defaults,3,macro_f1,0.6259396872029724,0.0738584995269775,ok,
conf_v1,2026-09-25 13:17:14,ilpd-numeric,583,10,2.4910179640718564,2-5,spe,ensemble,decision_tree,10,library_defaults,3,balanced_accuracy,0.6295180722891567,0.0738584995269775,ok,
conf_v1,2026-09-25 13:17:14,ilpd-numeric,583,10,2.4910179640718564,2-5,spe,ensemble,decision_tree,10,library_defaults,4,auprc,0.5537663916650906,0.0767896175384521,ok,
