dataset,method,method_family,base_classifier,ensemble_size,tuning_mode,metric,mean_value,std_value,n_folds,mean_fit_seconds
law-school-admission-bianry,smote,resampling,decision_tree,10,library_defaults,balanced_accuracy,1.0,0.0,5,0.22861399650573722
law-school-admission-bianry,smote,resampling,decision_tree,10,library_defaults,macro_f1,1.0,0.0,5,0.22861399650573722
law-school-admission-bianry,smote,resampling,logistic_regression,10,library_defaults,auprc,1.0,0.0,5,0.25890283584594725
law-school-admission-bianry,smote,resampling,logistic_regression,10,library_defaults,balanced_accuracy,1.0,0.0,5,0.25890283584594725
law-school-admission-bianry,smote,resampling,logistic_regression,10,library_defaults,macro_f1,1.0,0.0,5,0.25890283584594725
law-school-admission-bianry,spe,ensemble,decision_tree,10,library_defaults,auprc,1.0,0.0,5,0.24144062995910645
law-school-admission-bianry,spe,ensemble,decision_tree,10,library_defaults,balanced_accuracy,1.0,0.0,5,0.24144062995910645
law-school-admission-bianry,spe,ensemble,decision_tree,10,library_defaults,macro_f1,1.0,0.0,5,0.24144062995910645
law-school-admission-bianry,spe,ensemble,logistic_regression,10,library_defaults,auprc,1.0,0.0,5,0.6666226863861084
law-school-admission-bianry,spe,ensemble,logistic_regression,10,library_defaults,balanced_accuracy,1.0,0.0,5,0.6666226863861084
law-school-admission-bianry,spe,ensemble,logistic_regression,10,library_defaults,macro_f1,1.0,0.0,5,0.6666226863861084
law-school-admission-bianry,tomek,resampling,decision_tree,10,library_defaults,auprc,1.0,0.0,5,0.9468583106994629
law-school-admission-bianry,tomek,resampling,decision_tree,10,library_defaults,balanced_accuracy,1.0,0.0,5,0.9468583106994629
law-school-admission-bianry,tomek,resampling,decision_tree,10,library_defaults,macro_f1,1.0,0.0,5,0.9468583106994629
law-school-admission-bianry,tomek,resampling,logistic_regression,10,library_defaults,auprc,1.0,0.0,5,0.9838853359222413
law-school-admission-bianry,tomek,resampling,logistic_regression,10,library_defaults,balanced_accuracy,1.0,0.0,5,0.9838853359222413
law-school-admission-bianry,tomek,resampling,logistic_regression,10,library_defaults,macro_f1,1.0,0.0,5,0.9838853359222413
law-school-admission-bianry,ubag,ensemble,decision_tree,10,library_defaults,auprc,1.0,0.0,5,0.26283998489379884
law-school-admission-bianry,ubag,ensemble,decision_tree,10,library_defaults,balanced_accuracy,1.0,0.0,5,0.26283998489379884
law-school-admission-bianry,ubag,ensemble,decision_tree,10,library_defaults,macro_f1,1.0,0.0,5,0.26283998489379884
law-school-admission-bianry,ubag,ensemble,logistic_regression,10,library_defaults,auprc,1.0,0.0,5,0.6663430213928223
law-school-admission-bianry,ubag,ensemble,logistic_regression,10,library_defaults,balanced_accuracy,1.0,0.0,5,0.6663430213928223
law-school-admission-bianry,ubag,ensemble,logistic_regression,10,library_defaults,macro_f1,1.0,0.0,5,0.6663430213928223
mc2,base,baseline,decision_tree,10,library_defaults,auprc,0.410809607059607,0.045568531203615814,5,0.01752486228942866
mc2,base,baseline,decision_tree,10,library_defaults,balanced_accuracy,0.6209523809523809,0.06312806835611076,5,0.01752486228942866
mc2,base,baseline,decision_tree,10,library_defaults,macro_f1,0.6166871298569984,0.06103360860794606,5,0.01752486228942866
mc2,base,baseline,logistic_regression,10,library_defaults,auprc,0.6309528205764485,0.03854530252942428,5,0.025304222106933522
mc2,base,baseline,logistic_regression,10,library_defaults,balanced_accuracy,0.635021645021645,0.035558627071656704,5,0.025304222106933522
mc2,base,baseline,logistic_regression,10,library_defaults,macro_f1,0.6363463195496079,0.03842310955085547,5,0.025304222106933522
mc2,cost,cost_sensitive,decision_tree,10,library_defaults,auprc,0.49417586637960964,0.11001423519769056,5,0.06931014060974118
mc2,cost,cost_sensitive,decision_tree,10,library_defaults,balanced_accuracy,0.6028138528138529,0.12445567471889114,5,0.06931014060974118
mc2,cost,cost_sensitive,decision_tree,10,library_defaults,macro_f1,0.6011406933702181,0.12488948082664034,5,0.06931014060974118
mc2,cost,cost_sensitive,logistic_regression,10,library_defaults,auprc,0.5250393009467157,0.04932161995809216,5,0.07984647750854487
mc2,cost,cost_sensitive,logistic_regression,10,library_defaults,balanced_accuracy,0.6411688311688312,0.06150451087099371,5,0.07984647750854487
mc2,cost,cost_sensitive,logistic_regression,10,library_defaults,macro_f1,0.6425711109038954,0.06556156546635969,5,0.07984647750854487
mc2,enn,resampling,decision_tree,10,library_defaults,auprc,0.4006764705882353,0.08312301775015743,5,0.023245334625244102
mc2,enn,resampling,decision_tree,10,library_defaults,balanced_accuracy,0.6142424242424243,0.11403767521406136,5,0.023245334625244102
mc2,enn,resampling,decision_tree,10,library_defaults,macro_f1,0.542371409292462,0.16030080667926805,5,0.023245334625244102
mc2,enn,resampling,logistic_regression,10,library_defaults,auprc,0.6395822423747644,0.08813498253606215,5,0.04320912361145018
mc2,enn,resampling,logistic_regression,10,library_defaults,balanced_accuracy,0.6323809523809525,0.06695218417916776,5,0.04320912361145018
mc2,enn,resampling,logistic_regression,10,library_defaults,macro_f1,0.5921193922808496,0.0557778782210505,5,0.04320912361145018
mc2,obag,ensemble,decision_tree,10,library_defaults,auprc,0.5716000942640678,0.11619931818683142,5,0.08442430496215818
mc2,obag,ensemble,decision_tree,10,library_defaults,balanced_accuracy,0.6293506493506493,0.04046710317695715,5,0.08442430496215818
mc2,obag,ensemble,decision_tree,10,library_defaults,macro_f1,0.634594181264787,0.04887039236042594,5,0.08442430496215818
mc2,obag,ensemble,logistic_regression,10,library_defaults,auprc,0.6074545946310697,0.03312296935836633,5,0.16817164421081537
mc2,obag,ensemble,logistic_regression,10,library_defaults,balanced_accuracy,0.6087012987012986,0.06175935758476756,5,0.16817164421081537
mc2,obag,ensemble,logistic_regression,10,library_defaults,macro_f1,0.6046954507480823,0.06239598579197989,5,0.16817164421081537
mc2,rus,resampling,decision_tree,10,library_defaults,auprc,0.43902777777777774,0.07949426162537866,5,0.020743465423583917
mc2,rus,resampling,decision_tree,10,library_defaults,balanced_accuracy,0.6576190476190475,0.11442587004754164,5,0.020743465423583917
mc2,rus,resampling,decision_tree,10,library_defaults,macro_f1,0.633677342049435,0.10950084634322596,5,0.020743465423583917
mc2,rus,resampling,logistic_regression,10,library_defaults,auprc,0.583996779861909,0.09024568877181981,5,0.027456808090209915
mc2,rus,resampling,logistic_regression,10,library_defaults,balanced_accuracy,0.6094372294372294,0.10334626331652783,5,0.027456808090209915
mc2,rus,resampling,logistic_regression,10,library_defaults,macro_f1,0.5997601607452586,0.11249782210512244,5,0.027456808090209915
mc2,sbag,ensemble,decision_tree,10,library_defaults,auprc,0.6709284333444447,0.1553817986599167,5,0.09784803390502922
mc2,sbag,ensemble,decision_tree,10,library_defaults,balanced_accuracy,0.687056277056277,0.098420415628833,5,0.09784803390502922
mc2,sbag,ensemble,decision_tree,10,library_defaults,macro_f1,0.6942276927422217,0.11419971603400877,5,0.09784803390502922
mc2,sbag,ensemble,logistic_regression,10,library_defaults,auprc,0.601326217670645,0.04194364942386935,5,0.2699681282043457
mc2,sbag,ensemble,logistic_regression,10,library_defaults,balanced_accuracy,0.6077922077922078,0.0638414400318465,5,0.2699681282043457
mc2,sbag,ensemble,logistic_regression,10,library_defaults,macro_f1,0.6022403584397222,0.06428176653126107,5,0.2699681282043457
mc2,smote,resampling,decision_tree,10,library_defaults,auprc,0.46564502164502164,0.10872762665544415,5,0.02750620841979976
mc2,smote,resampling,decision_tree,10,library_defaults,balanced_accuracy,0.6630303030303031,0.10422436418607131,5,0.02750620841979976
mc2,smote,resampling,decision_tree,10,library_defaults,macro_f1,0.6548727923446321,0.10578210880305788,5,0.02750620841979976
mc2,smote,resampling,logistic_regression,10,library_defaults,auprc,0.6274245191089721,0.05201886953181643,5,0.038134288787841766
mc2,smote,resampling,logistic_regression,10,library_defaults,balanced_accuracy,0.6184848484848484,0.03897504558233494,5,0.038134288787841766
mc2,smote,resampling,logistic_regression,10,library_defaults,macro_f1,0.6092096264484239,0.04273657853356189,5,0.038134288787841766
mc2,spe,ensemble,decision_tree,10,library_defaults,auprc,0.5501364202166601,0.15070435121076473,5,0.07783341407775875
mc2,spe,ensemble,decision_tree,10,library_defaults,balanced_accuracy,0.6173593073593073,0.12951958462447613,5,0.07783341407775875
mc2,spe,ensemble,decision_tree,10,library_defaults,macro_f1,0.612764155477709,0.13034367691113363,5,0.07783341407775875
mc2,spe,ensemble,logistic_regression,10,library_defaults,auprc,0.5929905776977112,0.082563226897271,5,0.14474420547485348
mc2,spe,ensemble,logistic_regression,10,library_defaults,balanced_accuracy,0.6341558441558441,0.054281209034451904,5,0.14474420547485348
mc2,spe,ensemble,logistic_regression,10,library_defaults,macro_f1,0.6228300762510731,0.04952150397222587,5,0.14474420547485348
mc2,tomek,resampling,decision_tree,10,library_defaults,auprc,0.41906578270214634,0.08364984977701635,5,0.025906848907470657
mc2,tomek,resampling,decision_tree,10,library_defaults,balanced_accuracy,0.6071428571428571,0.1385371006300111,5,0.025906848907470657
mc2,tomek,resampling,decision_tree,10,library_defaults,macro_f1,0.6035497835497836,0.13663012509463468,5,0.025906848907470657
mc2,tomek,resampling,logistic_regression,10,library_defaults,auprc,0.6399556355065417,0.049407131151785286,5,0.03350262641906734
mc2,tomek,resampling,logistic_regression,10,library_defaults,balanced_accuracy,0.6306926406926407,0.04311555744758762,5,0.03350262641906734
mc2,tomek,resampling,logistic_regression,10,library_defaults,macro_f1,0.631690714140343,0.04676000233356327,5,0.03350262641906734
mc2,ubag,ensemble,decision_tree,10,library_defaults,auprc,0.5230141850112524,0.08279019321287115,5,0.07379012107849116
mc2,ubag,ensemble,decision_tree,10,library_defaults,balanced_accuracy,0.5919047619047619,0.06581414339723538,5,0.07379012107849116
mc2,ubag,ensemble,decision_tree,10,library_defaults,macro_f1,0.5908249363416221,0.06763527460495931,5,0.07379012107849116
mc2,ubag,ensemble,logistic_regression,10,library_defaults,auprc,0.5669467747576462,0.03877517910535094,5,0.16427254676818842
mc2,ubag,ensemble,logistic_regression,10,library_defaults,balanced_accuracy,0.5851082251082251,0.05198262738257989,5,0.16427254676818842
mc2,ubag,ensemble,logistic_regression,10,library_defaults,macro_f1,0.5734618641890338,0.05141699439511467,5,0.16427254676818842
pc4,base,baseline,decision_tree,10,library_defaults,auprc,0.304653774359552,0.09143539172612666,5,0.03270769119262692
pc4,base,baseline,decision_tree,10,library_defaults,balanced_accuracy,0.7122259424603175,0.06938346422674084,5,0.03270769119262692
pc4,base,baseline,decision_tree,10,library_defaults,macro_f1,0.7020609870299765,0.055528190976169185,5,0.03270769119262692
pc4,base,baseline,logistic_regression,10,library_defaults,auprc,0.6396290280331896,0.06724752888011416,5,0.03496856689453118
pc4,base,baseline,logistic_regression,10,library_defaults,balanced_accuracy,0.6959362599206349,0.04055223006206519,5,0.03496856689453118
pc4,base,baseline,logistic_regression,10,library_defaults,macro_f1,0.7412687600135325,0.04670104182744854,5,0.03496856689453118
pc4,cost,cost_sensitive,decision_tree,10,library_defaults,auprc,0.5105444113906015,0.10537529027407729,5,0.21520504951477046
pc4,cost,cost_sensitive,decision_tree,10,library_defaults,balanced_accuracy,0.7374553571428571,0.04519059668677644,5,0.21520504951477046
pc4,cost,cost_sensitive,decision_tree,10,library_defaults,macro_f1,0.7407761805444533,0.040707641087637865,5,0.21520504951477046
pc4,cost,cost_sensitive,logistic_regression,10,library_defaults,auprc,0.5578292326945802,0.060225150359099935,5,0.1063249588012695
pc4,cost,cost_sensitive,logistic_regression,10,library_defaults,balanced_accuracy,0.7260205853174603,0.07343365326080073,5,0.1063249588012695
pc4,cost,cost_sensitive,logistic_regression,10,library_defaults,macro_f1,0.7266256653021027,0.04266713654588073,5,0.1063249588012695
pc4,enn,resampling,decision_tree,10,library_defaults,auprc,0.32910865632242337,0.03632007224716738,5,0.03957901000976558
pc4,enn,resampling,decision_tree,10,library_defaults,balanced_accuracy,0.7518005952380952,0.025787470374051956,5,0.03957901000976558
pc4,enn,resampling,decision_tree,10,library_defaults,macro_f1,0.7227522420793968,0.023309480164401992,5,0.03957901000976558
pc4,enn,resampling,logistic_regression,10,library_defaults,auprc,0.6132952392074608,0.06709062963219885,5,0.05164141654968256
pc4,enn,resampling,logistic_regression,10,library_defaults,balanced_accuracy,0.7736532738095238,0.05570784603377397,5,0.05164141654968256
pc4,enn,resampling,logistic_regression,10,library_defaults,macro_f1,0.7593098449090352,0.050120822801806526,5,0.05164141654968256
pc4,obag,ensemble,decision_tree,10,library_defaults,auprc,0.6134663097497145,0.06125723507277982,5,0.2800538539886474
pc4,obag,ensemble,decision_tree,10,library_defaults,balanced_accuracy,0.7072135416666667,0.0390591724596039,5,0.2800538539886474
pc4,obag,ensemble,decision_tree,10,library_defaults,macro_f1,0.7411100193772395,0.037657541685867595,5,0.2800538539886474
pc4,obag,ensemble,logistic_regression,10,library_defaults,auprc,0.6326962479356479,0.07782889551330933,5,0.3737748622894287
pc4,obag,ensemble,logistic_regression,10,library_defaults,balanced_accuracy,0.8326202876984127,0.023369398042417774,5,0.3737748622894287
pc4,obag,ensemble,logistic_regression,10,library_defaults,macro_f1,0.7276312462445,0.00969408493018368,5,0.3737748622894287
pc4,rus,resampling,decision_tree,10,library_defaults,auprc,0.339441252957107,0.04381444797213988,5,0.02452139854431146
pc4,rus,resampling,decision_tree,10,library_defaults,balanced_accuracy,0.815889136904762,0.037640941437603215,5,0.02452139854431146
pc4,rus,resampling,decision_tree,10,library_defaults,macro_f1,0.7046805731578452,0.029895191520266463,5,0.02452139854431146
pc4,rus,resampling,logistic_regression,10,library_defaults,auprc,0.5759022632931355,0.05679011858579058,5,0.03197445869445796
pc4,rus,resampling,logistic_regression,10,library_defaults,balanced_accuracy,0.829516369047619,0.01682443065902547,5,0.03197445869445796
pc4,rus,resampling,logistic_regression,10,library_defaults,macro_f1,0.7073729546241726,0.020290786451704106,5,0.03197445869445796
pc4,sbag,ensemble,decision_tree,10,library_defaults,auprc,0.5825492683837158,0.0630275910409922,5,0.5283445835113525
pc4,sbag,ensemble,decision_tree,10,library_defaults,balanced_accuracy,0.7265128968253969,0.050367951295392184,5,0.5283445835113525
pc4,sbag,ensemble,decision_tree,10,library_defaults,macro_f1,0.7469520096897286,0.04282220535307451,5,0.5283445835113525
pc4,sbag,ensemble,logistic_regression,10,library_defaults,auprc,0.631626569528857,0.08045611206186436,5,0.5453113079071045
pc4,sbag,ensemble,logistic_regression,10,library_defaults,balanced_accuracy,0.8249888392857143,0.028431937525361165,5,0.5453113079071045
pc4,sbag,ensemble,logistic_regression,10,library_defaults,macro_f1,0.7243919514318259,0.012738788838822256,5,0.5453113079071045
pc4,smote,resampling,decision_tree,10,library_defaults,auprc,0.34386333394823365,0.06860705921245527,5,0.09897804260253902
pc4,smote,resampling,decision_tree,10,library_defaults,balanced_accuracy,0.7490091765873016,0.05044963696137271,5,0.09897804260253902
pc4,smote,resampling,decision_tree,10,library_defaults,macro_f1,0.7289603518561062,0.043278686309762913,5,0.09897804260253902
pc4,smote,resampling,logistic_regression,10,library_defaults,auprc,0.635499412999062,0.07342099121024517,5,0.06564607620239253
pc4,smote,resampling,logistic_regression,10,library_defaults,balanced_accuracy,0.827687251984127,0.03434690292277718,5,0.06564607620239253
pc4,smote,resampling,logistic_regression,10,library_defaults,macro_f1,0.7258445633491822,0.01771779312381134,5,0.06564607620239253
pc4,spe,ensemble,decision_tree,10,library_defaults,auprc,0.6023307727961662,0.061483734946653365,5,0.12082376480102534
pc4,spe,ensemble,decision_tree,10,library_defaults,balanced_accuracy,0.8211272321428572,0.018144131295259488,5,0.12082376480102534
pc4,spe,ensemble,decision_tree,10,library_defaults,macro_f1,0.7824958159302613,0.017588437534998162,5,0.12082376480102534
pc4,spe,ensemble,logistic_regression,10,library_defaults,auprc,0.604030722897029,0.058283754742701054,5,0.20060844421386714
pc4,spe,ensemble,logistic_regression,10,library_defaults,balanced_accuracy,0.7908246527777778,0.051024901940552606,5,0.20060844421386714
pc4,spe,ensemble,logistic_regression,10,library_defaults,macro_f1,0.7077363242247418,0.034424029661488616,5,0.20060844421386714
pc4,tomek,resampling,decision_tree,10,library_defaults,auprc,0.32102523969869573,0.05369031056294472,5,0.04236087799072262
pc4,tomek,resampling,decision_tree,10,library_defaults,balanced_accuracy,0.7217733134920634,0.028906693746572672,5,0.04236087799072262
pc4,tomek,resampling,decision_tree,10,library_defaults,macro_f1,0.7176277503919871,0.02950274196423562,5,0.04236087799072262
pc4,tomek,resampling,logistic_regression,10,library_defaults,auprc,0.6493999081426742,0.05747657258468309,5,0.056776952743530215
pc4,tomek,resampling,logistic_regression,10,library_defaults,balanced_accuracy,0.707328869047619,0.036069892316221416,5,0.056776952743530215
pc4,tomek,resampling,logistic_regression,10,library_defaults,macro_f1,0.7475009829646893,0.0389101556895509,5,0.056776952743530215
pc4,ubag,ensemble,decision_tree,10,library_defaults,auprc,0.5876889402785231,0.06913971881853138,5,0.11218023300170894
pc4,ubag,ensemble,decision_tree,10,library_defaults,balanced_accuracy,0.8661693948412698,0.03391162981549411,5,0.11218023300170894
pc4,ubag,ensemble,decision_tree,10,library_defaults,macro_f1,0.7707889672934971,0.021217042728554382,5,0.11218023300170894
pc4,ubag,ensemble,logistic_regression,10,library_defaults,auprc,0.6359052707171858,0.08345581509176081,5,0.17078619003295895
pc4,ubag,ensemble,logistic_regression,10,library_defaults,balanced_accuracy,0.8330394345238095,0.02893150491966433,5,0.17078619003295895
pc4,ubag,ensemble,logistic_regression,10,library_defaults,macro_f1,0.706138271998558,0.011748824650734064,5,0.17078619003295895
phoneme,base,baseline,decision_tree,10,library_defaults,auprc,0.6754543092374465,0.019500285252971195,5,0.05231556892395016
phoneme,base,baseline,decision_tree,10,library_defaults,balanced_accuracy,0.8426048845329515,0.010495041247670573,5,0.05231556892395016
phoneme,base,baseline,decision_tree,10,library_defaults,macro_f1,0.8448177184462802,0.010553160759867425,5,0.05231556892395016
phoneme,base,baseline,logistic_regression,10,library_defaults,auprc,0.5896976103158926,0.011762723568381171,5,0.024271011352539017
phoneme,base,baseline,logistic_regression,10,library_defaults,balanced_accuracy,0.6697846179749635,0.016522452708781037,5,0.024271011352539017
phoneme,base,baseline,logistic_regression,10,library_defaults,macro_f1,0.6794731586334791,0.016568182913725957,5,0.024271011352539017
phoneme,cost,cost_sensitive,decision_tree,10,library_defaults,auprc,0.7078533122577916,0.01763409406643053,5,0.46413273811340333
phoneme,cost,cost_sensitive,decision_tree,10,library_defaults,balanced_accuracy,0.8425236982713005,0.008345188332871916,5,0.46413273811340333
phoneme,cost,cost_sensitive,decision_tree,10,library_defaults,macro_f1,0.8455506704524975,0.007768430600125474,5,0.46413273811340333
phoneme,enn,resampling,decision_tree,10,library_defaults,auprc,0.6381216411129058,0.010053357517527941,5,0.07391939163208003
phoneme,enn,resampling,decision_tree,10,library_defaults,balanced_accuracy,0.8531849728474491,0.008804488766184601,5,0.07391939163208003
phoneme,enn,resampling,decision_tree,10,library_defaults,macro_f1,0.8272732074747907,0.006130436547104642,5,0.07391939163208003
phoneme,enn,resampling,logistic_regression,10,library_defaults,auprc,0.5820040821518775,0.012232365768704139,5,0.04973163604736322
phoneme,enn,resampling,logistic_regression,10,library_defaults,balanced_accuracy,0.7431046646737458,0.006734919104798914,5,0.04973163604736322
phoneme,enn,resampling,logistic_regression,10,library_defaults,macro_f1,0.7347773099702178,0.004960565785006668,5,0.04973163604736322
phoneme,obag,ensemble,decision_tree,10,library_defaults,auprc,0.860448751815983,0.0067524393238587825,5,0.39331874847412107
phoneme,obag,ensemble,decision_tree,10,library_defaults,balanced_accuracy,0.8573975711125046,0.011773353485873498,5,0.39331874847412107
phoneme,obag,ensemble,decision_tree,10,library_defaults,macro_f1,0.8672670779517482,0.010880064870376958,5,0.39331874847412107
phoneme,obag,ensemble,logistic_regression,10,library_defaults,auprc,0.581868126671672,0.008754689879486324,5,0.15588746070861811
phoneme,obag,ensemble,logistic_regression,10,library_defaults,balanced_accuracy,0.7437256415159555,0.011227601347508116,5,0.15588746070861811
phoneme,obag,ensemble,logistic_regression,10,library_defaults,macro_f1,0.7067394449164757,0.009985587580434614,5,0.15588746070861811
phoneme,rus,resampling,decision_tree,10,library_defaults,auprc,0.6111532822764357,0.018222980677928425,5,0.03861932754516596
phoneme,rus,resampling,decision_tree,10,library_defaults,balanced_accuracy,0.8322463401598978,0.013371262848191874,5,0.03861932754516596
phoneme,rus,resampling,decision_tree,10,library_defaults,macro_f1,0.8105229001204306,0.011631929004032334,5,0.03861932754516596
phoneme,rus,resampling,logistic_regression,10,library_defaults,auprc,0.5842024301221388,0.013683053119349907,5,0.02380747795104976
phoneme,rus,resampling,logistic_regression,10,library_defaults,balanced_accuracy,0.7475067168675847,0.01168688126823503,5,0.02380747795104976
phoneme,rus,resampling,logistic_regression,10,library_defaults,macro_f1,0.7103465103185067,0.009909152791395008,5,0.02380747795104976
phoneme,sbag,ensemble,decision_tree,10,library_defaults,auprc,0.8630772819478217,0.010894024161401141,5,0.5276004314422608
phoneme,sbag,ensemble,decision_tree,10,library_defaults,balanced_accuracy,0.865954367722869,0.009511801285881243,5,0.5276004314422608
phoneme,sbag,ensemble,decision_tree,10,library_defaults,macro_f1,0.8711922246821626,0.00973883593980136,5,0.5276004314422608
phoneme,sbag,ensemble,logistic_regression,10,library_defaults,auprc,0.5818675069155046,0.008637435956263598,5,0.24148941040039057
phoneme,sbag,ensemble,logistic_regression,10,library_defaults,balanced_accuracy,0.7441721605281563,0.010693631404445977,5,0.24148941040039057
phoneme,sbag,ensemble,logistic_regression,10,library_defaults,macro_f1,0.7071390376295288,0.009533217358801228,5,0.24148941040039057
phoneme,smote,resampling,decision_tree,10,library_defaults,auprc,0.6528093724419305,0.02069040187320095,5,0.083818769454956
phoneme,smote,resampling,decision_tree,10,library_defaults,balanced_accuracy,0.8466366381884913,0.009764175769623207,5,0.083818769454956
phoneme,smote,resampling,decision_tree,10,library_defaults,macro_f1,0.8351571467982352,0.01189165279218518,5,0.083818769454956
phoneme,smote,resampling,logistic_regression,10,library_defaults,auprc,0.5815625819716554,0.00819167274152735,5,0.03566703796386716
phoneme,smote,resampling,logistic_regression,10,library_defaults,balanced_accuracy,0.74608334064919,0.01081832154855667,5,0.03566703796386716
phoneme,smote,resampling,logistic_regression,10,library_defaults,macro_f1,0.7097517870131007,0.00921071531131174,5,0.03566703796386716
phoneme,spe,ensemble,decision_tree,10,library_defaults,auprc,0.8622928573245048,0.016101799587549172,5,0.24556269645690917
phoneme,spe,ensemble,decision_tree,10,library_defaults,balanced_accuracy,0.8716233303276741,0.011136197736237533,5,0.24556269645690917
phoneme,spe,ensemble,decision_tree,10,library_defaults,macro_f1,0.8729526902039165,0.014430370478648714,5,0.24556269645690917
phoneme,spe,ensemble,logistic_regression,10,library_defaults,auprc,0.5906610219693107,0.012910177584614433,5,0.14109535217285155
phoneme,spe,ensemble,logistic_regression,10,library_defaults,balanced_accuracy,0.744612387983965,0.015121938605824283,5,0.14109535217285155
phoneme,spe,ensemble,logistic_regression,10,library_defaults,macro_f1,0.7272299744884718,0.013222506796772839,5,0.14109535217285155
phoneme,tomek,resampling,decision_tree,10,library_defaults,auprc,0.6609922563032288,0.015700408037699683,5,0.07783575057983394
phoneme,tomek,resampling,decision_tree,10,library_defaults,balanced_accuracy,0.8419668560993745,0.012339864109948535,5,0.07783575057983394
phoneme,tomek,resampling,decision_tree,10,library_defaults,macro_f1,0.8384502461325317,0.009544195058584492,5,0.07783575057983394
phoneme,tomek,resampling,logistic_regression,10,library_defaults,auprc,0.5890215241317888,0.012286384335739876,5,0.04833812713623042
phoneme,tomek,resampling,logistic_regression,10,library_defaults,balanced_accuracy,0.6805599500375175,0.013948570756443936,5,0.04833812713623042
phoneme,tomek,resampling,logistic_regression,10,library_defaults,macro_f1,0.6890186843910873,0.013672430299900474,5,0.04833812713623042
phoneme,ubag,ensemble,decision_tree,10,library_defaults,auprc,0.8419249791440027,0.008159560378645,5,0.25281252861022946
phoneme,ubag,ensemble,decision_tree,10,library_defaults,balanced_accuracy,0.8732445276997833,0.014215779404767035,5,0.25281252861022946
phoneme,ubag,ensemble,decision_tree,10,library_defaults,macro_f1,0.8614824117326186,0.013821412022332705,5,0.25281252861022946
phoneme,ubag,ensemble,logistic_regression,10,library_defaults,auprc,0.5829665853402821,0.010034486874882254,5,0.1333510875701904
phoneme,ubag,ensemble,logistic_regression,10,library_defaults,balanced_accuracy,0.7447739254858433,0.012079921925536198,5,0.1333510875701904
phoneme,ubag,ensemble,logistic_regression,10,library_defaults,macro_f1,0.7081004278223547,0.011661790569820687,5,0.1333510875701904
planning-relax,base,baseline,decision_tree,10,library_defaults,auprc,0.27697347697347696,0.0113304185369138,5,0.01600370407104486
planning-relax,base,baseline,decision_tree,10,library_defaults,balanced_accuracy,0.4439160839160839,0.05182297100449002,5,0.01600370407104486
planning-relax,base,baseline,decision_tree,10,library_defaults,macro_f1,0.43728536829005593,0.058196866112501036,5,0.01600370407104486
planning-relax,base,baseline,logistic_regression,10,library_defaults,auprc,0.2775991888909155,0.05706682607155332,5,0.02092123031616208
planning-relax,base,baseline,logistic_regression,10,library_defaults,balanced_accuracy,0.49615384615384617,0.008600261451922265,5,0.02092123031616208
planning-relax,base,baseline,logistic_regression,10,library_defaults,macro_f1,0.4147885136779902,0.004329157973113162,5,0.02092123031616208
planning-relax,cost,cost_sensitive,decision_tree,10,library_defaults,auprc,0.2897549177549177,0.032612780777050966,5,0.06040444374084468
planning-relax,cost,cost_sensitive,decision_tree,10,library_defaults,balanced_accuracy,0.45636363636363636,0.09078979531503735,5,0.06040444374084468
planning-relax,cost,cost_sensitive,decision_tree,10,library_defaults,macro_f1,0.4480723611651058,0.09334490172566645,5,0.06040444374084468
planning-relax,enn,resampling,decision_tree,10,library_defaults,auprc,0.30611424642115176,0.04427301569724365,5,0.017311954498291
planning-relax,enn,resampling,decision_tree,10,library_defaults,balanced_accuracy,0.5297202797202797,0.09285932596303383,5,0.017311954498291
planning-relax,enn,resampling,decision_tree,10,library_defaults,macro_f1,0.47438492828725154,0.10311118028563922,5,0.017311954498291
planning-relax,enn,resampling,logistic_regression,10,library_defaults,auprc,0.2662927821373099,0.048147725609298045,5,0.02439904212951656
planning-relax,enn,resampling,logistic_regression,10,library_defaults,balanced_accuracy,0.39909090909090905,0.0576751404845999,5,0.02439904212951656
planning-relax,enn,resampling,logistic_regression,10,library_defaults,macro_f1,0.30839965870688124,0.059091253961403245,5,0.02439904212951656
planning-relax,obag,ensemble,decision_tree,10,library_defaults,auprc,0.3278868636284325,0.05863412471336136,5,0.07075672149658198
planning-relax,obag,ensemble,decision_tree,10,library_defaults,balanced_accuracy,0.4918881118881119,0.06127336814869722,5,0.07075672149658198
planning-relax,obag,ensemble,decision_tree,10,library_defaults,macro_f1,0.466355422394858,0.06462683969678226,5,0.07075672149658198
planning-relax,obag,ensemble,logistic_regression,10,library_defaults,auprc,0.27347840526415745,0.08461652041745854,5,0.13411297798156735
planning-relax,obag,ensemble,logistic_regression,10,library_defaults,balanced_accuracy,0.40440559440559437,0.10809416666923015,5,0.13411297798156735
planning-relax,obag,ensemble,logistic_regression,10,library_defaults,macro_f1,0.40623696751427846,0.1053877947896395,5,0.13411297798156735
planning-relax,rus,resampling,decision_tree,10,library_defaults,auprc,0.31710319410319404,0.06692925961240984,5,0.01647152900695796
planning-relax,rus,resampling,decision_tree,10,library_defaults,balanced_accuracy,0.5474125874125874,0.10986968750382158,5,0.01647152900695796
planning-relax,rus,resampling,decision_tree,10,library_defaults,macro_f1,0.49102425604240485,0.10180666724773772,5,0.01647152900695796
planning-relax,rus,resampling,logistic_regression,10,library_defaults,auprc,0.2948120789770872,0.0689373609222795,5,0.0245233535766601
